ZIP,NUM_OF_EVS,NUM_OF_CHARGERS,EV_CHARGER_RATIO
43315,11.0,0.0,inf
43322,6.0,0.0,inf
43323,6.0,0.0,inf
43337,7.0,0.0,inf
43341,6.0,0.0,inf
44214,8.0,0.0,inf
44215,7.0,0.0,inf
44217,7.0,0.0,inf
44230,12.0,0.0,inf
44251,8.0,0.0,inf
44254,8.0,0.0,inf
44270,10.0,0.0,inf
44273,11.0,0.0,inf
44274,6.0,0.0,inf
44321,44.0,1.0,44.0
44333,62.0,3.0,20.666666666666668
45741,6.0,0.0,inf
45743,7.0,0.0,inf
45769,9.0,0.0,inf
45770,6.0,0.0,inf
45771,8.0,0.0,inf
45772,7.0,0.0,inf
45775,7.0,0.0,inf
45779,6.0,0.0,inf
45310,6.0,0.0,inf
45826,6.0,0.0,inf
45828,12.0,0.0,inf
45860,7.0,0.0,inf
45866,6.0,0.0,inf
45882,7.0,0.0,inf
45898,7.0,0.0,inf
45326,6.0,0.0,inf
45339,8.0,0.0,inf
45359,7.0,0.0,inf
45361,6.0,0.0,inf
45371,31.0,4.0,7.75
43754,6.0,0.0,inf
43788,6.0,0.0,inf
43793,7.0,0.0,inf
43914,6.0,0.0,inf
43915,6.0,0.0,inf
43931,6.0,0.0,inf
43946,8.0,0.0,inf
45734,6.0,0.0,inf
45745,6.0,0.0,inf
45767,7.0,0.0,inf
45325,10.0,0.0,inf
45338,11.0,0.0,inf
45345,10.0,0.0,inf
45354,6.0,0.0,inf
45377,19.0,3.0,6.333333333333333
45378,6.0,0.0,inf
45381,6.0,0.0,inf
45402,11.0,7.0,1.5714285714285714
45403,11.0,0.0,inf
45404,9.0,0.0,inf
45409,21.0,3.0,7.0
45415,21.0,1.0,21.0
45416,8.0,0.0,inf
45419,58.0,1.0,58.0
45426,12.0,0.0,inf
45439,19.0,0.0,inf
45449,13.0,1.0,13.0
43720,6.0,0.0,inf
43731,7.0,0.0,inf
43756,8.0,0.0,inf
43758,6.0,0.0,inf
43777,7.0,0.0,inf
43787,7.0,0.0,inf
45715,7.0,0.0,inf
45744,8.0,0.0,inf
45786,8.0,0.0,inf
43317,6.0,0.0,inf
43320,7.0,0.0,inf
43321,6.0,0.0,inf
43338,11.0,1.0,11.0
44904,15.0,0.0,inf
43727,6.0,0.0,inf
43734,6.0,0.0,inf
43735,6.0,0.0,inf
43738,6.0,0.0,inf
43767,7.0,1.0,7.0
43771,7.0,0.0,inf
43802,6.0,0.0,inf
43717,6.0,0.0,inf
43779,7.0,0.0,inf
45727,6.0,0.0,inf
45746,6.0,0.0,inf
43408,6.0,0.0,inf
43416,9.0,0.0,inf
43430,10.0,4.0,2.5
43432,8.0,0.0,inf
43439,6.0,0.0,inf
43440,10.0,0.0,inf
43442,7.0,0.0,inf
43446,6.0,0.0,inf
43452,22.0,2.0,11.0
43456,8.0,0.0,inf
43458,6.0,0.0,inf
43468,6.0,0.0,inf
43469,9.0,0.0,inf
45827,7.0,0.0,inf
45832,8.0,0.0,inf
45849,7.0,0.0,inf
45851,7.0,0.0,inf
45855,6.0,0.0,inf
45861,6.0,0.0,inf
45873,7.0,0.0,inf
45879,11.0,0.0,inf
45880,6.0,0.0,inf
45886,6.0,0.0,inf
43730,7.0,0.0,inf
43748,7.0,0.0,inf
43764,9.0,0.0,inf
43782,6.0,0.0,inf
43783,10.0,1.0,10.0
43115,7.0,0.0,inf
43116,6.0,0.0,inf
43156,6.0,0.0,inf
43164,8.0,0.0,inf
45644,10.0,0.0,inf
45648,11.0,0.0,inf
45661,11.0,0.0,inf
45690,14.0,0.0,inf
44201,14.0,0.0,inf
44241,18.0,3.0,6.0
44255,9.0,0.0,inf
44260,15.0,0.0,inf
44272,8.0,0.0,inf
44278,21.0,1.0,21.0
44288,8.0,0.0,inf
44411,7.0,0.0,inf
44470,7.0,0.0,inf
44632,19.0,0.0,inf
45070,6.0,0.0,inf
45311,8.0,0.0,inf
45320,13.0,0.0,inf
45321,6.0,0.0,inf
45330,6.0,0.0,inf
45853,7.0,0.0,inf
45864,6.0,0.0,inf
45875,13.0,0.0,inf
45876,7.0,0.0,inf
44902,7.0,0.0,inf
44905,9.0,0.0,inf
44906,25.0,2.0,12.5
44907,14.0,0.0,inf
43101,6.0,0.0,inf
45628,10.0,0.0,inf
45647,6.0,0.0,inf
45673,7.0,0.0,inf
45681,7.0,0.0,inf
43406,7.0,0.0,inf
43407,6.0,0.0,inf
43431,10.0,0.0,inf
43435,8.0,0.0,inf
43443,8.0,0.0,inf
43450,11.0,0.0,inf
43457,7.0,0.0,inf
44836,8.0,0.0,inf
44841,7.0,0.0,inf
45636,6.0,0.0,inf
45652,12.0,0.0,inf
45653,8.0,0.0,inf
45663,10.0,0.0,inf
45694,14.0,0.0,inf
44809,7.0,0.0,inf
44815,6.0,0.0,inf
44844,6.0,0.0,inf
44853,7.0,0.0,inf
44861,6.0,0.0,inf
44867,7.0,0.0,inf
45302,8.0,0.0,inf
45333,6.0,0.0,inf
45336,6.0,0.0,inf
45340,7.0,0.0,inf
45360,6.0,0.0,inf
45363,7.0,0.0,inf
44216,15.0,0.0,inf
44608,8.0,0.0,inf
44612,10.0,0.0,inf
44613,6.0,0.0,inf
44614,21.0,0.0,inf
44618,10.0,1.0,10.0
44626,8.0,0.0,inf
44640,6.0,0.0,inf
44641,16.0,0.0,inf
44645,8.0,0.0,inf
44647,13.0,0.0,inf
44662,12.0,0.0,inf
44666,7.0,0.0,inf
44669,7.0,0.0,inf
44670,6.0,0.0,inf
44680,8.0,0.0,inf
44703,8.0,0.0,inf
44704,6.0,0.0,inf
44705,10.0,0.0,inf
44706,10.0,1.0,10.0
44707,8.0,0.0,inf
44710,9.0,0.0,inf
44714,12.0,0.0,inf
44718,42.0,1.0,42.0
44721,20.0,5.0,4.0
44056,26.0,2.0,13.0
44223,31.0,2.0,15.5
44250,6.0,0.0,inf
44262,16.0,1.0,16.0
44264,11.0,1.0,11.0
44286,42.0,0.0,inf
44301,11.0,1.0,11.0
44302,12.0,0.0,inf
44303,26.0,2.0,13.0
44304,12.0,0.0,inf
44306,10.0,0.0,inf
44307,7.0,2.0,3.5
44311,10.0,0.0,inf
44314,12.0,0.0,inf
44320,15.0,0.0,inf
44402,8.0,0.0,inf
44403,8.0,0.0,inf
44404,9.0,0.0,inf
44410,21.0,0.0,inf
44417,7.0,0.0,inf
44418,8.0,0.0,inf
44420,19.0,1.0,19.0
44430,6.0,0.0,inf
44438,7.0,0.0,inf
44439,6.0,0.0,inf
44450,7.0,0.0,inf
44473,8.0,0.0,inf
44485,10.0,0.0,inf
44622,19.0,2.0,9.5
44629,7.0,0.0,inf
44653,6.0,0.0,inf
44671,6.0,0.0,inf
44682,6.0,0.0,inf
44697,6.0,0.0,inf
43036,6.0,0.0,inf
43077,6.0,0.0,inf
45863,7.0,0.0,inf
45874,7.0,0.0,inf
45891,14.0,2.0,7.0
45899,6.0,0.0,inf
45634,7.0,0.0,inf
45651,8.0,0.0,inf
45695,6.0,0.0,inf
45698,6.0,0.0,inf
45032,6.0,0.0,inf
45034,8.0,0.0,inf
45054,9.0,0.0,inf
45065,22.0,0.0,inf
45152,24.0,0.0,inf
45714,8.0,1.0,8.0
45724,7.0,0.0,inf
45729,7.0,0.0,inf
45768,7.0,0.0,inf
45773,6.0,0.0,inf
45784,8.0,0.0,inf
45788,6.0,0.0,inf
44276,7.0,0.0,inf
44606,10.0,0.0,inf
44659,6.0,0.0,inf
44667,20.0,0.0,inf
44677,8.0,0.0,inf
43501,6.0,0.0,inf
43505,6.0,0.0,inf
43543,10.0,0.0,inf
43554,7.0,0.0,inf
43413,8.0,0.0,inf
43437,6.0,0.0,inf
43451,7.0,0.0,inf
43460,13.0,0.0,inf
43462,7.0,0.0,inf
43465,8.0,0.0,inf
43466,6.0,0.0,inf
43467,6.0,0.0,inf
43525,7.0,0.0,inf
43541,6.0,0.0,inf
43565,6.0,0.0,inf
43569,7.0,0.0,inf
43330,6.0,0.0,inf
43351,11.0,1.0,11.0
43359,6.0,0.0,inf
74347,7.0,0.0,inf
74931,6.0,0.0,inf
74960,11.0,2.0,5.5
74964,8.0,0.0,inf
74965,8.0,0.0,inf
73716,6.0,0.0,inf
73717,11.0,0.0,inf
73719,6.0,0.0,inf
73722,8.0,0.0,inf
73726,7.0,0.0,inf
73728,7.0,1.0,7.0
73739,7.0,0.0,inf
73741,7.0,0.0,inf
73749,7.0,0.0,inf
73432,7.0,0.0,inf
73461,7.0,0.0,inf
74525,10.0,1.0,10.0
74533,7.0,0.0,inf
74540,6.0,0.0,inf
74555,6.0,0.0,inf
74569,7.0,0.0,inf
74576,6.0,0.0,inf
74727,7.0,0.0,inf
74729,8.0,0.0,inf
74748,6.0,0.0,inf
73844,6.0,0.0,inf
73931,7.0,0.0,inf
73932,8.0,0.0,inf
73938,7.0,0.0,inf
73950,6.0,0.0,inf
73627,6.0,0.0,inf
73644,15.0,4.0,3.75
73645,7.0,1.0,7.0
73662,9.0,1.0,9.0
73664,7.0,0.0,inf
73673,6.0,0.0,inf
73040,7.0,0.0,inf
73043,6.0,0.0,inf
73048,7.0,0.0,inf
73724,7.0,0.0,inf
73744,6.0,0.0,inf
73747,6.0,0.0,inf
73755,6.0,0.0,inf
73763,7.0,0.0,inf
73772,8.0,0.0,inf
73449,8.0,0.0,inf
74720,6.0,0.0,inf
74723,8.0,0.0,inf
74726,6.0,0.0,inf
74730,7.0,0.0,inf
74731,6.0,0.0,inf
74733,7.0,0.0,inf
74741,7.0,0.0,inf
73005,15.0,1.0,15.0
73006,7.0,0.0,inf
73009,7.0,1.0,7.0
73015,7.0,0.0,inf
73017,7.0,0.0,inf
73029,7.0,0.0,inf
73033,6.0,1.0,6.0
73038,7.0,0.0,inf
73042,7.0,0.0,inf
73047,8.0,0.0,inf
73053,6.0,0.0,inf
73059,7.0,0.0,inf
73079,6.0,0.0,inf
73092,7.0,0.0,inf
73014,7.0,1.0,7.0
73036,13.0,4.0,3.25
73078,19.0,1.0,19.0
73090,6.0,0.0,inf
73128,8.0,0.0,inf
73173,13.0,0.0,inf
73179,11.0,0.0,inf
73762,8.0,0.0,inf
73433,7.0,0.0,inf
73437,6.0,0.0,inf
73438,7.0,0.0,inf
73443,8.0,0.0,inf
73444,6.0,0.0,inf
73446,9.0,0.0,inf
73453,7.0,0.0,inf
73456,7.0,0.0,inf
73458,6.0,0.0,inf
73463,8.0,0.0,inf
73481,6.0,0.0,inf
74352,8.0,0.0,inf
74364,8.0,0.0,inf
74427,8.0,1.0,8.0
74434,13.0,1.0,13.0
74441,9.0,1.0,9.0
74451,9.0,0.0,inf
74452,6.0,0.0,inf
74457,6.0,0.0,inf
74471,7.0,0.0,inf
74962,8.0,0.0,inf
74735,7.0,0.0,inf
74738,7.0,0.0,inf
74743,9.0,0.0,inf
74756,6.0,0.0,inf
74759,7.0,0.0,inf
74760,6.0,0.0,inf
74761,6.0,0.0,inf
74764,7.0,0.0,inf
73933,7.0,0.0,inf
73937,6.0,0.0,inf
73947,6.0,0.0,inf
73026,22.0,0.0,inf
73051,8.0,0.0,inf
73068,10.0,0.0,inf
73139,13.0,3.0,4.333333333333333
73149,12.0,3.0,4.0
73150,16.0,0.0,inf
73165,16.0,0.0,inf
73169,9.0,2.0,4.5
74851,8.0,0.0,inf
74852,7.0,0.0,inf
74857,10.0,0.0,inf
74878,6.0,0.0,inf
74534,6.0,0.0,inf
74535,6.0,0.0,inf
74538,9.0,0.0,inf
74556,6.0,0.0,inf
74572,7.0,0.0,inf
74825,8.0,0.0,inf
73055,11.0,0.0,inf
73082,7.0,0.0,inf
73501,16.0,1.0,16.0
73503,11.0,0.0,inf
73527,9.0,0.0,inf
73528,6.0,0.0,inf
73538,9.0,0.0,inf
73540,6.0,0.0,inf
73541,8.0,0.0,inf
73543,7.0,0.0,inf
73552,7.0,0.0,inf
73557,6.0,0.0,inf
73567,7.0,0.0,inf
73572,7.0,1.0,7.0
73531,6.0,0.0,inf
73562,7.0,0.0,inf
73568,6.0,0.0,inf
74016,8.0,0.0,inf
74301,11.0,1.0,11.0
74330,8.0,0.0,inf
74331,14.0,1.0,14.0
74332,7.0,0.0,inf
74333,6.0,0.0,inf
74349,6.0,0.0,inf
74354,14.0,2.0,7.0
74369,7.0,0.0,inf
74010,10.0,2.0,5.0
74028,7.0,0.0,inf
74030,7.0,0.0,inf
74033,14.0,0.0,inf
74038,7.0,0.0,inf
74039,7.0,0.0,inf
74041,7.0,0.0,inf
74044,9.0,1.0,9.0
74046,6.0,0.0,inf
74047,12.0,0.0,inf
74052,6.0,0.0,inf
74071,6.0,0.0,inf
74079,8.0,2.0,4.0
74081,7.0,0.0,inf
74107,13.0,5.0,2.6
74131,12.0,0.0,inf
74132,21.0,0.0,inf
74421,9.0,0.0,inf
73096,14.0,4.0,3.5
73601,16.0,0.0,inf
73620,7.0,0.0,inf
73625,6.0,0.0,inf
73639,7.0,0.0,inf
73650,7.0,0.0,inf
73654,7.0,0.0,inf
73669,7.0,0.0,inf
74338,8.0,0.0,inf
74342,8.0,0.0,inf
74343,7.0,0.0,inf
74344,26.0,0.0,inf
74346,11.0,0.0,inf
74359,6.0,0.0,inf
74365,8.0,0.0,inf
74366,6.0,0.0,inf
74370,8.0,0.0,inf
73646,6.0,0.0,inf
73658,6.0,0.0,inf
73663,7.0,1.0,7.0
73667,6.0,0.0,inf
73835,6.0,0.0,inf
73859,7.0,0.0,inf
73832,7.0,0.0,inf
73840,7.0,0.0,inf
73843,6.0,0.0,inf
73858,7.0,0.0,inf
73056,7.0,0.0,inf
73073,7.0,0.0,inf
73718,7.0,0.0,inf
73720,6.0,0.0,inf
73727,6.0,0.0,inf
73730,7.0,0.0,inf
73733,6.0,0.0,inf
73735,7.0,0.0,inf
73736,6.0,0.0,inf
73738,7.0,0.0,inf
73742,9.0,0.0,inf
73743,6.0,0.0,inf
73753,6.0,0.0,inf
73754,7.0,0.0,inf
73757,6.0,0.0,inf
73761,7.0,0.0,inf
73773,7.0,0.0,inf
74630,6.0,0.0,inf
74640,6.0,0.0,inf
73052,10.0,1.0,10.0
73057,8.0,0.0,inf
73074,7.0,1.0,7.0
73075,10.0,1.0,10.0
73095,7.0,0.0,inf
73098,9.0,0.0,inf
73434,7.0,0.0,inf
74865,7.0,0.0,inf
74872,8.0,0.0,inf
73002,6.0,0.0,inf
73004,7.0,0.0,inf
73010,16.0,0.0,inf
73011,6.0,0.0,inf
73018,15.0,2.0,7.5
73065,18.0,0.0,inf
73067,8.0,0.0,inf
73089,14.0,0.0,inf
73758,6.0,0.0,inf
73759,7.0,0.0,inf
73766,7.0,0.0,inf
73771,6.0,0.0,inf
74636,6.0,0.0,inf
74643,6.0,0.0,inf
73547,7.0,0.0,inf
73554,7.0,0.0,inf
73655,6.0,0.0,inf
73537,7.0,0.0,inf
73544,7.0,0.0,inf
73550,7.0,0.0,inf
73834,7.0,0.0,inf
73848,7.0,0.0,inf
73851,6.0,0.0,inf
73855,6.0,0.0,inf
74462,9.0,1.0,9.0
74472,7.0,0.0,inf
74552,6.0,0.0,inf
74561,7.0,0.0,inf
74941,7.0,0.0,inf
74943,6.0,0.0,inf
74944,6.0,0.0,inf
74531,6.0,0.0,inf
74570,6.0,0.0,inf
74827,6.0,0.0,inf
74839,6.0,0.0,inf
74848,8.0,0.0,inf
74850,6.0,0.0,inf
74883,7.0,0.0,inf
73521,19.0,0.0,inf
73526,6.0,0.0,inf
73532,6.0,0.0,inf
73539,6.0,0.0,inf
73549,6.0,0.0,inf
73556,6.0,0.0,inf
73560,6.0,0.0,inf
73520,6.0,0.0,inf
73548,7.0,0.0,inf
73565,7.0,0.0,inf
73569,6.0,0.0,inf
73573,7.0,0.0,inf
73086,12.0,0.0,inf
73447,6.0,0.0,inf
73450,7.0,0.0,inf
73455,6.0,0.0,inf
73460,8.0,1.0,8.0
74530,6.0,0.0,inf
74836,6.0,0.0,inf
74856,6.0,0.0,inf
74871,7.0,0.0,inf
74601,11.0,2.0,5.5
74604,20.0,0.0,inf
74631,8.0,2.0,4.0
74632,7.0,0.0,inf
74641,6.0,0.0,inf
74647,7.0,0.0,inf
74652,7.0,0.0,inf
74653,8.0,0.0,inf
73016,8.0,0.0,inf
73734,7.0,0.0,inf
73750,11.0,0.0,inf
73756,6.0,0.0,inf
73764,6.0,0.0,inf
73041,6.0,0.0,inf
73062,7.0,0.0,inf
73559,6.0,0.0,inf
73564,6.0,0.0,inf
73566,7.0,0.0,inf
73651,8.0,0.0,inf
74563,7.0,0.0,inf
74571,7.0,1.0,7.0
74574,7.0,0.0,inf
74578,8.0,1.0,8.0
74966,8.0,0.0,inf
74549,6.0,0.0,inf
74577,6.0,0.0,inf
74901,6.0,0.0,inf
74902,7.0,0.0,inf
74930,8.0,0.0,inf
74932,7.0,0.0,inf
74935,6.0,0.0,inf
74937,8.0,0.0,inf
74939,7.0,0.0,inf
74940,7.0,0.0,inf
74942,6.0,0.0,inf
74949,6.0,0.0,inf
74951,7.0,0.0,inf
74953,13.0,0.0,inf
74956,7.0,0.0,inf
74957,7.0,0.0,inf
74959,8.0,0.0,inf
73045,12.0,0.0,inf
73054,9.0,0.0,inf
74023,10.0,0.0,inf
74026,6.0,0.0,inf
74059,10.0,0.0,inf
74824,6.0,0.0,inf
74832,6.0,0.0,inf
74834,10.0,2.0,5.0
74855,8.0,0.0,inf
74864,10.0,0.0,inf
74869,7.0,0.0,inf
74875,7.0,0.0,inf
74881,8.0,0.0,inf
73007,14.0,1.0,14.0
73025,49.0,0.0,inf
73027,7.0,0.0,inf
73028,9.0,0.0,inf
73058,7.0,0.0,inf
73063,6.0,0.0,inf
73430,7.0,0.0,inf
73448,8.0,0.0,inf
73459,6.0,2.0,3.0
73080,10.0,1.0,10.0
73093,9.0,3.0,3.0
74831,7.0,0.0,inf
74562,6.0,0.0,inf
74722,6.0,0.0,inf
74724,6.0,0.0,inf
74728,10.0,0.0,inf
74734,6.0,0.0,inf
74736,8.0,0.0,inf
74740,8.0,0.0,inf
74745,10.0,0.0,inf
74750,6.0,0.0,inf
74754,6.0,0.0,inf
74755,6.0,0.0,inf
74766,7.0,0.0,inf
74963,7.0,0.0,inf
74426,9.0,0.0,inf
74432,11.0,0.0,inf
74437,11.0,2.0,5.5
74438,6.0,0.0,inf
74455,8.0,0.0,inf
74459,6.0,0.0,inf
74845,6.0,0.0,inf
73729,6.0,0.0,inf
73737,8.0,0.0,inf
73760,7.0,0.0,inf
73768,8.0,0.0,inf
73838,6.0,0.0,inf
73439,8.0,0.0,inf
73440,6.0,0.0,inf
74036,7.0,0.0,inf
74337,9.0,0.0,inf
74340,6.0,0.0,inf
74350,6.0,0.0,inf
74361,14.0,1.0,14.0
74367,6.0,0.0,inf
73030,8.0,2.0,4.0
73032,6.0,0.0,inf
74401,16.0,4.0,4.0
74422,6.0,0.0,inf
74423,6.0,0.0,inf
74428,7.0,0.0,inf
74436,9.0,0.0,inf
74450,7.0,0.0,inf
74463,6.0,0.0,inf
74468,6.0,0.0,inf
74469,7.0,0.0,inf
74470,7.0,0.0,inf
73061,7.0,0.0,inf
73077,12.0,1.0,12.0
74032,8.0,0.0,inf
74644,6.0,0.0,inf
74651,7.0,0.0,inf
74027,7.0,0.0,inf
74042,7.0,0.0,inf
74048,7.0,0.0,inf
74072,7.0,0.0,inf
74083,7.0,0.0,inf
74447,14.0,0.0,inf
74829,6.0,0.0,inf
74833,6.0,0.0,inf
74859,8.0,2.0,4.0
74860,7.0,0.0,inf
74880,7.0,0.0,inf
73008,19.0,0.0,inf
73049,16.0,0.0,inf
73066,6.0,0.0,inf
73084,10.0,0.0,inf
73102,10.0,4.0,2.5
73103,18.0,1.0,18.0
73104,11.0,2.0,5.5
73105,12.0,2.0,6.0
73106,15.0,2.0,7.5
73108,8.0,6.0,1.3333333333333333
73109,9.0,0.0,inf
73111,11.0,2.0,5.5
73114,12.0,4.0,3.0
73116,55.0,0.0,inf
73117,7.0,0.0,inf
73118,39.0,2.0,19.5
73121,11.0,0.0,inf
73122,15.0,0.0,inf
73129,9.0,1.0,9.0
73130,16.0,4.0,4.0
73131,18.0,2.0,9.0
73141,7.0,0.0,inf
73145,6.0,2.0,3.0
73151,15.0,0.0,inf
74431,6.0,0.0,inf
74445,7.0,0.0,inf
74456,6.0,0.0,inf
74460,6.0,0.0,inf
74001,6.0,0.0,inf
74002,7.0,0.0,inf
74003,18.0,0.0,inf
74022,7.0,0.0,inf
74035,7.0,0.0,inf
74051,7.0,0.0,inf
74054,6.0,0.0,inf
74056,7.0,1.0,7.0
74060,6.0,0.0,inf
74061,8.0,0.0,inf
74070,19.0,0.0,inf
74073,9.0,0.0,inf
74084,6.0,0.0,inf
74103,7.0,8.0,0.875
74106,13.0,0.0,inf
74126,8.0,0.0,inf
74127,13.0,0.0,inf
74633,7.0,0.0,inf
74637,7.0,1.0,7.0
74650,6.0,0.0,inf
74339,7.0,0.0,inf
74358,6.0,0.0,inf
74363,7.0,0.0,inf
74020,11.0,1.0,11.0
74034,6.0,0.0,inf
74045,6.0,0.0,inf
74058,8.0,0.0,inf
74062,7.0,0.0,inf
74085,8.0,0.0,inf
74425,7.0,0.0,inf
74430,7.0,0.0,inf
74442,6.0,0.0,inf
74522,6.0,0.0,inf
74528,6.0,0.0,inf
74536,7.0,0.0,inf
74546,6.0,0.0,inf
74547,7.0,0.0,inf
74553,7.0,0.0,inf
74554,6.0,0.0,inf
74560,6.0,0.0,inf
74565,6.0,0.0,inf
74843,7.0,0.0,inf
74844,6.0,0.0,inf
74804,20.0,3.0,6.666666666666667
74826,7.0,0.0,inf
74840,8.0,0.0,inf
74849,7.0,0.0,inf
74854,7.0,0.0,inf
74873,9.0,0.0,inf
74521,6.0,0.0,inf
74523,9.0,1.0,9.0
74543,6.0,0.0,inf
74557,6.0,0.0,inf
74558,6.0,0.0,inf
74567,6.0,0.0,inf
73628,8.0,0.0,inf
73638,6.0,0.0,inf
73642,6.0,0.0,inf
73660,6.0,0.0,inf
73666,6.0,0.0,inf
74015,14.0,2.0,7.0
74019,19.0,1.0,19.0
74021,14.0,0.0,inf
74053,9.0,0.0,inf
74080,9.0,0.0,inf
74116,6.0,0.0,inf
74830,6.0,0.0,inf
74837,6.0,0.0,inf
74867,7.0,0.0,inf
74868,12.0,2.0,6.0
74884,9.0,0.0,inf
74435,8.0,0.0,inf
74936,7.0,0.0,inf
74945,6.0,0.0,inf
74946,6.0,0.0,inf
74948,9.0,0.0,inf
74954,8.0,2.0,4.0
74955,10.0,1.0,10.0
73442,7.0,0.0,inf
73491,6.0,0.0,inf
73529,7.0,1.0,7.0
73901,6.0,0.0,inf
73939,7.0,1.0,7.0
73942,31.0,1.0,31.0
73944,6.0,0.0,inf
73945,7.0,1.0,7.0
73949,7.0,0.0,inf
73951,7.0,0.0,inf
73530,7.0,0.0,inf
73542,8.0,1.0,8.0
73546,7.0,0.0,inf
73553,6.0,0.0,inf
73570,7.0,0.0,inf
74037,31.0,2.0,15.5
74050,6.0,0.0,inf
74104,17.0,1.0,17.0
74108,9.0,0.0,inf
74110,8.0,0.0,inf
74114,68.0,3.0,22.666666666666668
74115,8.0,3.0,2.6666666666666665
74117,6.0,1.0,6.0
74119,11.0,6.0,1.8333333333333333
74120,16.0,1.0,16.0
74128,6.0,0.0,inf
74129,12.0,0.0,inf
74130,6.0,0.0,inf
74134,26.0,0.0,inf
74145,19.0,1.0,19.0
74146,10.0,0.0,inf
74429,15.0,0.0,inf
74446,6.0,0.0,inf
74454,8.0,1.0,8.0
74458,6.0,0.0,inf
74467,12.0,1.0,12.0
74029,8.0,0.0,inf
74082,6.0,0.0,inf
73021,6.0,0.0,inf
73024,7.0,0.0,inf
73622,6.0,0.0,inf
73624,7.0,0.0,inf
73626,6.0,0.0,inf
73632,7.0,0.0,inf
73641,6.0,0.0,inf
73647,7.0,0.0,inf
73661,6.0,0.0,inf
73731,6.0,0.0,inf
73842,7.0,0.0,inf
73860,7.0,0.0,inf
73801,14.0,3.0,4.666666666666667
73841,6.0,0.0,inf
73852,7.0,0.0,inf
73853,7.0,0.0,inf
73857,7.0,0.0,inf
97834,6.0,0.0,inf
97840,6.0,0.0,inf
97867,7.0,0.0,inf
97870,6.0,0.0,inf
97877,6.0,0.0,inf
97907,6.0,1.0,6.0
97410,7.0,0.0,inf
97416,7.0,0.0,inf
97417,7.0,2.0,3.5
97484,6.0,0.0,inf
97493,6.0,0.0,inf
97812,7.0,1.0,7.0
97843,8.0,1.0,8.0
97820,7.0,0.0,inf
97825,6.0,0.0,inf
97848,6.0,2.0,3.0
97856,7.0,0.0,inf
97864,6.0,0.0,inf
97873,6.0,0.0,inf
97710,6.0,0.0,inf
97732,6.0,0.0,inf
97736,6.0,0.0,inf
97758,6.0,0.0,inf
97904,6.0,0.0,inf
97497,7.0,3.0,2.3333333333333335
97522,6.0,0.0,inf
97711,6.0,0.0,inf
97622,6.0,0.0,inf
97625,6.0,0.0,inf
97627,6.0,0.0,inf
97633,7.0,0.0,inf
97639,7.0,0.0,inf
97737,6.0,0.0,inf
97620,6.0,0.0,inf
97635,7.0,0.0,inf
97636,6.0,0.0,inf
97637,6.0,0.0,inf
97638,6.0,0.0,inf
97640,6.0,0.0,inf
97641,6.0,1.0,6.0
97735,6.0,0.0,inf
97430,7.0,0.0,inf
97434,7.0,0.0,inf
97490,6.0,0.0,inf
97492,7.0,0.0,inf
97343,7.0,0.0,inf
97357,7.0,0.0,inf
97364,7.0,0.0,inf
97380,7.0,0.0,inf
97388,7.0,1.0,7.0
97329,7.0,0.0,inf
97350,6.0,0.0,inf
97901,6.0,0.0,inf
97903,6.0,0.0,inf
97906,6.0,0.0,inf
97910,6.0,1.0,6.0
97913,7.0,0.0,inf
97920,6.0,0.0,inf
97342,6.0,2.0,3.0
97818,7.0,0.0,inf
97826,7.0,0.0,inf
97839,7.0,0.0,inf
97029,6.0,0.0,inf
97033,6.0,0.0,inf
97039,6.0,0.0,inf
97065,7.0,0.0,inf
97108,6.0,0.0,inf
97118,7.0,0.0,inf
97810,7.0,0.0,inf
97835,6.0,0.0,inf
97880,6.0,0.0,inf
97001,7.0,0.0,inf
97063,6.0,0.0,inf
97125,6.0,0.0,inf
97750,7.0,2.0,3.5
97874,6.0,0.0,inf
17019,38.0,0.0,inf
17214,6.0,0.0,inf
17222,15.0,1.0,15.0
17301,13.0,0.0,inf
17304,8.0,0.0,inf
17306,6.0,0.0,inf
17307,11.0,1.0,11.0
17316,17.0,0.0,inf
17320,16.0,3.0,5.333333333333333
17324,7.0,0.0,inf
17340,15.0,0.0,inf
17344,7.0,0.0,inf
17350,13.0,2.0,6.5
17353,10.0,1.0,10.0
17372,12.0,0.0,inf
15003,12.0,0.0,inf
15005,26.0,0.0,inf
15006,6.0,0.0,inf
15007,7.0,0.0,inf
15012,19.0,1.0,19.0
15014,8.0,0.0,inf
15015,11.0,0.0,inf
15017,37.0,2.0,18.5
15018,6.0,0.0,inf
15020,7.0,0.0,inf
15024,15.0,0.0,inf
15025,44.0,0.0,inf
15026,9.0,0.0,inf
15028,6.0,0.0,inf
15030,7.0,0.0,inf
15031,6.0,0.0,inf
15034,8.0,0.0,inf
15035,7.0,0.0,inf
15037,14.0,0.0,inf
15038,6.0,0.0,inf
15045,8.0,0.0,inf
15046,8.0,0.0,inf
15047,6.0,0.0,inf
15049,6.0,0.0,inf
15051,7.0,0.0,inf
15056,8.0,0.0,inf
15057,45.0,0.0,inf
15063,12.0,0.0,inf
15064,7.0,0.0,inf
15065,14.0,0.0,inf
15071,26.0,1.0,26.0
15075,6.0,0.0,inf
15076,7.0,0.0,inf
15082,6.0,0.0,inf
15083,7.0,0.0,inf
15084,11.0,0.0,inf
15085,14.0,0.0,inf
